timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2025-10-28T19:21:46.245,11.830886,28.650256,50.002795,70.181757,103.059192,113.667689,373.811097,365.442957
2025-10-28T19:21:46.250,13.568298,34.795341,62.519878,89.195754,118.022761,150.132089,315.126007,338.042146
2025-10-28T19:21:46.254,15.305508,39.584973,75.481464,94.208235,120.483864,124.404057,89.494269,56.514077
2025-10-28T19:21:46.258,16.956128,43.398325,75.907876,88.557893,81.935554,50.867266,18.182802,9.044594
2025-10-28T19:21:46.262,18.279768,49.383865,71.757598,62.588866,36.785100,7.103657,-32.852982,-18.474625
2025-10-28T19:21:46.266,19.555429,46.455554,56.990740,38.613760,6.681247,-15.574925,28.089937,92.980288
2025-10-28T19:21:46.270,20.467435,45.940114,45.693442,16.657466,-24.476132,-4.450142,91.080165,164.109466
2025-10-28T19:21:46.274,21.671945,46.448060,31.249753,-4.470689,-2.290278,59.869528,178.056132,201.547990
2025-10-28T19:21:46.278,22.935324,40.791771,16.900595,-5.502155,22.232105,113.784349,141.039405,81.934671
2025-10-28T19:21:46.282,22.955456,34.366016,-0.571117,-2.483092,66.218636,128.330497,112.369899,-38.637885
2025-10-28T19:21:46.286,23.680736,28.987341,-10.120976,7.492970,98.687442,121.565468,10.699528,-11.261078
2025-10-28T19:21:46.290,24.200124,22.303594,-6.354660,34.074585,110.636092,69.291195,-25.289052,67.612047
2025-10-28T19:21:46.294,23.675314,14.578984,-11.921943,66.443022,108.892379,24.144548,-6.905641,150.087803
2025-10-28T19:21:46.298,23.927863,9.398049,-0.664507,86.370229,81.134208,-42.078391,75.736503,216.621012
2025-10-28T19:21:46.302,23.092572,3.278094,11.435687,95.804719,38.368458,-17.105190,163.036168,108.050303
2025-10-28T19:21:46.306,23.382725,-4.844668,23.613527,91.457518,-3.849132,34.933925,180.356309,34.017169
2025-10-28T19:21:46.310,22.467688,-5.640587,38.270899,83.296809,-24.097330,101.254674,127.214932,1.891002
2025-10-28T19:21:46.314,20.608719,-9.452601,56.658096,53.779109,-13.728117,124.016278,24.101198,46.157620
2025-10-28T19:21:46.318,19.970302,-8.195149,64.634493,25.072328,27.095071,127.700815,-15.994730,145.147327
2025-10-28T19:21:46.322,18.548492,-7.252767,75.944503,-2.097289,66.476554,98.528678,-2.596237,170.005885
2025-10-28T19:21:46.326,16.753253,-1.677681,72.046609,-10.460466,89.947093,35.278168,64.330346,132.543808
2025-10-28T19:21:46.330,15.144089,2.045263,64.128514,-15.077197,103.550417,-10.865796,134.564842,7.712391
2025-10-28T19:21:46.334,13.511398,8.030653,56.147680,4.512014,99.251175,-27.156193,184.911065,-9.756902
2025-10-28T19:21:46.338,11.775208,14.409445,41.834877,23.298059,77.421483,29.708675,121.410957,8.067653
2025-10-28T19:21:46.342,10.000000,21.477977,25.389368,47.819660,36.635703,85.650616,34.280033,111.923265
2025-10-28T19:21:46.346,8.301826,28.752080,13.226699,73.511037,-0.158890,136.493583,-20.752296,203.489300
2025-10-28T19:21:46.350,6.447655,35.188913,2.055999,97.547359,-4.294800,154.150334,-12.961806,181.050649
2025-10-28T19:21:46.354,4.790301,39.851421,-6.283232,91.745101,-22.007160,104.760330,46.967269,63.732163
2025-10-28T19:21:46.358,3.259894,42.230971,-11.416393,79.276679,13.359601,49.896629,152.463821,9.259648
2025-10-28T19:21:46.362,1.983939,48.621069,-10.772147,66.990154,62.888476,-1.586952,155.465182,-16.645345
2025-10-28T19:21:46.365,0.771529,46.089140,-3.800285,38.792826,90.259501,-0.530774,122.045437,171.565277
2025-10-28T19:21:46.370,-1.271603,46.081162,11.682658,12.787725,104.992746,13.997660,52.287771,406.496557
2025-10-28T19:21:46.374,-1.449567,46.448183,28.978049,-1.691712,115.445314,59.881912,3.305025,291.274286
2025-10-28T19:21:46.378,-2.265580,39.316114,44.285864,-17.520524,77.015443,134.097564,-23.461775,83.589654
