timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2025-10-28T19:21:26.497,11.728581,27.904086,52.378907,80.975158,96.997616,121.152089,333.948390,421.361124
2025-10-28T19:21:26.502,13.636365,36.307281,59.370600,87.643582,133.999855,163.949487,315.977508,302.758037
2025-10-28T19:21:26.505,15.080761,40.538184,72.250758,105.711236,101.709358,122.004932,90.200146,64.627526
2025-10-28T19:21:26.509,16.544094,43.715439,73.075737,79.772986,75.743801,51.276549,13.925026,-15.517792
2025-10-28T19:21:26.513,18.595195,47.294106,70.692450,65.807862,32.507216,-9.207666,-37.033621,-12.975438
2025-10-28T19:21:26.518,20.156943,50.541719,62.875301,38.432156,0.610216,-30.876191,-10.627349,89.606975
2025-10-28T19:21:26.521,21.001359,47.431714,46.852602,10.537642,-12.395490,-10.052569,85.933702,192.733427
2025-10-28T19:21:26.525,21.585298,45.884170,31.192741,-0.176200,-8.376433,59.872306,127.021625,182.801575
2025-10-28T19:21:26.529,22.962124,42.818601,13.414040,-21.867527,26.446983,132.200306,167.687934,82.053976
2025-10-28T19:21:26.533,23.564697,36.736951,1.923796,-17.900790,63.311077,154.583121,105.918119,-47.593100
2025-10-28T19:21:26.537,23.251513,29.801558,-4.162033,10.872135,90.553264,119.926799,7.742728,16.345095
2025-10-28T19:21:26.541,24.737903,21.925719,-13.630748,34.488277,126.383946,69.193531,-53.267202,59.610698
2025-10-28T19:21:26.545,24.483718,14.827231,-14.475496,59.565989,113.988883,19.366710,11.325700,160.044390
2025-10-28T19:21:26.549,23.974801,7.723270,0.980516,80.601397,84.833073,-14.915282,76.374758,159.875213
2025-10-28T19:21:26.553,23.330664,3.554278,6.186939,87.433224,34.316868,4.920448,156.261613,115.740913
2025-10-28T19:21:26.558,22.483469,-2.846468,24.066101,86.097142,6.120245,38.633043,175.432848,-13.398192
2025-10-28T19:21:26.561,22.080653,-5.303150,38.874199,73.799865,-32.083474,108.224500,111.226667,-56.799074
2025-10-28T19:21:26.565,20.594460,-8.033269,52.840903,52.792259,-4.281271,138.653277,15.865348,31.322703
2025-10-28T19:21:26.569,19.450243,-5.308570,63.091266,23.870189,15.703798,148.701635,-19.097821,157.379665
2025-10-28T19:21:26.573,18.479985,-6.551252,76.773016,-1.208995,67.491213,94.199415,-35.338915,163.506725
2025-10-28T19:21:26.577,16.546416,-3.178718,73.018917,-20.278191,111.409214,20.987549,60.702642,116.952268
2025-10-28T19:21:26.582,14.979717,0.838020,62.288978,-26.164060,131.283497,-18.144972,129.523097,41.834110
2025-10-28T19:21:26.585,13.600214,8.732080,55.622055,-7.711060,123.051504,-4.730245,169.493436,-1.240961
2025-10-28T19:21:26.589,11.742489,14.470959,40.860405,22.317449,73.102454,10.519059,140.029009,-4.395688
2025-10-28T19:21:26.593,10.000000,21.470183,25.433164,49.496354,32.872390,75.522885,38.280338,103.972033
2025-10-28T19:21:26.597,8.228060,28.877030,9.654379,75.681648,-6.561554,144.745810,-41.250383,187.483211
2025-10-28T19:21:26.601,6.649701,34.450646,-0.646989,87.311301,-15.526037,137.261698,6.416344,139.769224
2025-10-28T19:21:26.605,4.595670,41.549248,-4.401179,97.376380,-9.268493,116.766220,56.754601,47.923654
2025-10-28T19:21:26.609,3.412850,42.769666,-9.825451,78.368738,13.336812,51.922098,125.952569,-39.993102
2025-10-28T19:21:26.613,1.369592,46.029851,-4.844063,60.960552,62.675222,11.202606,154.903526,18.001307
2025-10-28T19:21:26.617,0.365281,49.905731,-1.545032,38.765804,98.327215,-17.671780,126.925018,186.894394
2025-10-28T19:21:26.621,-1.363810,45.801572,11.872408,16.784927,134.501316,16.169485,56.360032,373.768702
2025-10-28T19:21:26.625,-2.076222,47.274668,28.817645,-6.972768,125.297710,59.857125,-2.216202,347.796389
2025-10-28T19:21:26.629,-2.173000,41.364888,44.330153,-5.681761,83.868899,132.658801,-37.820443,83.968701
2025-10-28T19:21:26.633,-3.297108,34.828538,58.219748,-6.949596,36.831999,134.168845,72.542172,-37.757907
2025-10-28T19:21:26.637,-3.503935,28.898680,63.456163,9.857253,-5.428881,120.863409,227.231401,-31.748100
2025-10-28T19:21:26.642,-3.920679,21.966071,67.719054,34.390243,-35.668461,67.957081,344.049175,59.028976
2025-10-28T19:21:26.645,-4.090781,14.813761,71.890847,62.128487,-9.197398,17.475979,146.687281,153.525028
2025-10-28T19:21:26.649,-3.609012,8.222386,63.876074,86.803411,23.765189,-23.751420,66.222302,220.133137
2025-10-28T19:21:26.653,-4.083751,2.341235,50.806219,102.567444,65.595061,6.782968,-23.380336,117.441095
2025-10-28T19:21:26.657,-2.814552,-2.732568,36.949294,84.025167,101.448950,35.246854,-6.447877,1.516175
2025-10-28T19:21:26.661,-2.430052,-5.345275,19.732550,81.233509,137.035932,111.276330,11.440243,-9.811843
2025-10-28T19:21:26.665,-0.845931,-8.410269,6.303973,52.805027,109.298161,123.283176,119.359044,49.554686
2025-10-28T19:21:26.669,0.081854,-10.767051,-3.632244,24.841420,86.680298,115.787570,139.049755,128.440686
2025-10-28T19:21:26.673,1.930171,-4.506771,-15.190635,4.831913,36.822768,96.876203,125.579505,181.385280
2025-10-28T19:21:26.677,3.442444,-3.729228,-11.875375,-16.130691,4.996015,32.043771,78.730692,137.766026
2025-10-28T19:21:26.681,5.034830,2.336164,-4.608007,-20.377126,-20.474319,-6.617534,14.925311,12.846106
2025-10-28T19:21:26.685,6.350454,7.481506,3.221581,-4.569355,-17.026285,-35.308876,-36.262180,-76.884014
2025-10-28T19:21:26.689,8.177045,13.846476,19.635165,18.573064,20.139472,10.967125,24.875035,29.797088
2025-10-28T19:21:26.693,10.000000,21.456272,34.853708,47.329408,63.263725,78.122102,100.375134,104.595287
2025-10-28T19:21:26.697,11.694700,28.643628,52.293521,80.186405,103.119568,137.637213,156.699060,159.806734
2025-10-28T19:21:26.701,13.555211,33.947506,61.341405,91.369890,136.042396,165.861491,179.311975,169.402708
2025-10-28T19:21:26.706,15.254921,38.984780,67.905114,101.682697,103.463839,121.925628,87.382294,60.807789
2025-10-28T19:21:26.709,16.629741,42.452731,67.327365,95.711989,72.991526,46.385436,3.583830,-48.544461
2025-10-28T19:21:26.713,18.154111,48.667874,73.573957,65.132773,37.398315,7.570937,-59.727570,-22.777108
2025-10-28T19:21:26.717,19.255741,48.823909,59.868305,38.787225,7.989596,-7.943888,-6.648508,86.687686
2025-10-28T19:21:26.721,20.401089,46.120026,47.816321,15.333221,-33.117131,6.107390,89.729527,179.426261
2025-10-28T19:21:26.725,21.850100,46.544299,31.006078,-14.521687,-22.683930,59.883958,165.114445,202.135840
2025-10-28T19:21:26.729,22.796413,39.301608,15.993756,-27.102064,14.674435,116.305207,144.188760,82.848991
2025-10-28T19:21:26.733,24.001863,36.152649,1.807166,-11.615967,63.907600,168.048639,102.248671,-15.459343
2025-10-28T19:21:26.737,23.817830,29.245908,-10.425730,5.705468,90.892875,128.976547,33.019687,-10.443833
2025-10-28T19:21:26.741,23.923027,22.250518,-13.973289,33.507022,121.202868,68.556558,-12.441115,129.499783
2025-10-28T19:21:26.745,24.511654,14.777305,-15.349641,63.233222,126.699206,13.125034,19.488457,340.816775
2025-10-28T19:21:26.749,24.102125,8.804410,-5.364431,77.324446,80.713736,-9.601959,75.049320,382.334793
2025-10-28T19:21:26.753,23.053907,3.231936,11.421783,96.524299,33.898441,-14.168069,124.091430,110.936317
2025-10-28T19:21:26.757,22.856460,-0.919416,23.699514,95.370493,-4.643574,36.726537,166.519801,26.221194
2025-10-28T19:21:26.761,22.201392,-3.626069,39.589777,77.542157,-29.579480,90.227124,111.539774,-16.437802
2025-10-28T19:21:26.766,20.672355,-8.642701,55.239082,53.000805,3.320723,137.322899,15.557991,48.959633
2025-10-28T19:21:26.769,19.803005,-7.486739,69.832037,25.351616,21.313524,147.694879,-26.051820,162.620719
2025-10-28T19:21:26.773,18.605678,-5.441098,67.410788,7.402999,63.963672,92.988828,-28.213836,212.515331
2025-10-28T19:21:26.777,17.029822,-4.858802,73.344333,-17.641250,90.411277,32.222449,116.609581,142.122820
2025-10-28T19:21:26.782,15.132433,1.025281,68.457462,-8.703365,118.109148,3.904599,267.957870,37.898843
2025-10-28T19:21:26.785,13.356934,7.726745,53.617830,-7.928141,120.588083,-17.875845,196.919186,-17.989612
2025-10-28T19:21:26.789,11.691626,14.528699,40.813035,20.452625,83.325606,15.596211,133.755142,13.728533
2025-10-28T19:21:26.794,10.000000,21.545101,25.456725,49.766645,37.733005,80.395362,45.368914,114.024454
2025-10-28T19:21:26.798,8.178530,27.555628,7.878890,78.377646,6.187606,147.587344,-10.478534,181.067224
2025-10-28T19:21:26.802,6.365829,34.277649,-5.443976,93.878878,-16.347858,156.106437,-30.685369,149.610221
2025-10-28T19:21:26.805,4.982090,41.961123,-4.007340,93.149370,-21.937476,108.644465,49.106379,58.061204
2025-10-28T19:21:26.809,3.308594,45.803432,-13.649377,85.917959,20.444209,50.348542,146.690189,7.987856
2025-10-28T19:21:26.813,1.358449,46.801387,-7.125798,61.770443,62.760276,9.333870,178.693470,-6.063109
2025-10-28T19:21:26.818,-0.081582,46.673487,0.846188,38.667961,107.044049,-25.000091,134.065398,89.034404
2025-10-28T19:21:26.821,-1.139945,46.672250,14.431519,16.615242,121.155681,-10.146861,56.602077,179.668649
2025-10-28T19:21:26.825,-1.728983,47.130903,28.915358,-6.919039,109.573081,59.914248,-10.746442,194.075774
2025-10-28T19:21:26.829,-3.191303,40.476431,44.649832,-12.379526,86.548754,132.700169,-22.145732,83.919675
2025-10-28T19:21:26.833,-3.266172,35.489318,59.240418,-18.233481,36.662273,134.746244,43.989355,12.357675
2025-10-28T19:21:26.837,-3.790892,28.609666,63.867697,14.268467,-8.844521,125.382026,118.378321,-23.612207
2025-10-28T19:21:26.841,-3.590565,22.030392,75.530004,34.856797,-16.830143,69.307867,194.498243,65.986076
