timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2025-10-28T19:31:39.680,11.702866,27.627917,51.759319,72.721268,107.349114,116.966163,278.395695,367.139369
2025-10-28T19:31:39.684,13.540318,35.227904,61.100391,87.084448,137.657042,164.948082,333.509627,315.434378
2025-10-28T19:31:39.689,15.316036,40.544878,71.874073,92.270865,123.501204,117.891965,95.165264,57.588430
2025-10-28T19:31:39.693,17.032021,42.184862,69.590846,95.034549,76.861524,49.909727,3.358883,-8.115379
2025-10-28T19:31:39.697,18.109228,46.943261,63.849084,67.156228,35.051016,-22.978223,-61.436885,-43.226626
2025-10-28T19:31:39.701,20.064437,47.679920,56.721098,38.366205,-3.901938,-42.412360,5.084921,89.989004
2025-10-28T19:31:39.704,20.391197,45.697155,49.064616,11.472219,-12.013874,-8.897734,91.526128,206.737875
2025-10-28T19:31:39.709,22.358783,46.132187,31.095899,-11.864777,-11.195628,59.875243,143.325183,144.238417
2025-10-28T19:31:39.713,23.193565,41.320721,14.351935,-8.522222,20.332881,103.253891,157.140747,82.633148
2025-10-28T19:31:39.717,23.939873,36.383790,-2.464284,-16.090858,63.969419,160.860800,94.615743,-16.907763
2025-10-28T19:31:39.721,23.353526,28.340552,-9.572455,5.777131,100.831581,134.340352,35.222592,-29.588499
2025-10-28T19:31:39.725,23.968167,22.046836,-9.701481,34.045395,136.955294,69.097178,-17.042287,61.062608
2025-10-28T19:31:39.729,24.327679,14.652722,-5.505487,58.655800,123.421449,19.041574,0.555752,188.879469
2025-10-28T19:31:39.733,23.316981,9.067905,-3.065840,87.670343,76.221008,-18.649227,75.973879,147.968567
2025-10-28T19:31:39.737,23.363775,1.472614,10.114690,89.085887,34.571327,-31.115398,131.325595,119.668228
2025-10-28T19:31:39.741,22.882209,-3.142626,24.091681,99.005708,-1.853458,44.994612,171.850249,1.520845
2025-10-28T19:31:39.745,22.045827,-5.185137,38.413511,70.986830,-14.518448,101.294358,111.715747,-18.171382
2025-10-28T19:31:39.748,20.448364,-10.007501,57.209575,50.870530,-19.338235,120.471959,25.177971,20.190092
2025-10-28T19:31:39.752,19.325432,-8.139232,65.510427,25.802879,19.296120,128.788394,-30.569164,150.508540
2025-10-28T19:31:39.757,18.244863,-3.900271,76.230352,2.351269,62.537998,96.434956,-11.732640,161.866989
2025-10-28T19:31:39.761,16.899806,-4.805057,75.299251,-15.540764,94.538698,23.799381,61.924914,124.105419
2025-10-28T19:31:39.765,15.345229,2.993721,69.784610,-13.748955,114.278035,-30.825636,160.733474,13.061304
2025-10-28T19:31:39.769,13.414425,6.783871,53.074061,-3.158464,122.149698,-43.337466,144.201104,11.058109
2025-10-28T19:31:39.772,11.772654,14.765895,41.563697,17.782189,85.052956,19.577960,141.522241,-4.284104
2025-10-28T19:31:39.777,10.000000,21.519272,25.251507,47.617139,37.465684,85.208341,45.148884,130.766403
2025-10-28T19:31:39.781,8.228950,28.898569,7.616937,70.389582,-5.009345,132.442020,-7.219783,147.686840
2025-10-28T19:31:39.785,6.634137,34.492139,-0.745599,84.795750,-33.251637,125.938547,-29.777891,152.838781
2025-10-28T19:31:39.789,4.803259,39.335236,-12.091175,88.750957,-2.568685,112.784635,51.361328,58.477945
2025-10-28T19:31:39.793,3.010216,44.148276,-7.125594,79.915864,27.712885,47.646364,120.827525,-41.947127
2025-10-28T19:31:39.797,1.509390,48.770481,-5.536965,65.177947,60.627502,6.635195,197.688532,26.162410
2025-10-28T19:31:39.801,0.110232,48.881760,4.495830,38.655756,114.077637,-35.536469,134.201636,202.425917
2025-10-28T19:31:39.805,-0.975950,48.100929,14.567333,11.092325,135.293481,9.219836,57.689589,418.670588
2025-10-28T19:31:39.809,-2.214127,47.383407,28.872127,-1.760590,99.536852,59.914976,-1.979838,347.131852
2025-10-28T19:31:39.813,-3.232580,41.259701,45.638853,-9.876139,74.571506,125.622223,6.668466,83.994364
2025-10-28T19:31:39.817,-3.136499,36.328710,62.411359,-13.781950,39.217913,128.564810,62.794207,-22.414644
2025-10-28T19:31:39.821,-4.380226,28.882828,64.582212,1.630221,-7.956861,125.152067,206.931629,-35.497752
2025-10-28T19:31:39.825,-3.836219,22.109826,70.388695,33.638813,-19.592786,69.189292,315.342473,56.012010
2025-10-28T19:31:39.829,-3.823028,15.367512,72.859556,59.849572,-21.144938,0.484166,148.881339,192.478255
2025-10-28T19:31:39.832,-3.938712,8.735867,59.374800,75.566053,18.094322,-8.523331,64.566000,223.385104
2025-10-28T19:31:39.837,-3.237593,3.009178,52.986082,84.914985,61.810303,-31.174339,16.840756,120.363750
2025-10-28T19:31:39.841,-2.262183,-0.933244,35.546705,98.729950,106.543352,40.998962,-13.483241,-5.910996
2025-10-28T19:31:39.845,-1.735821,-5.886841,20.644421,70.423387,124.009494,105.198685,21.566634,-1.919873
2025-10-28T19:31:39.848,-0.453604,-5.588630,2.550996,51.159859,124.216212,151.908221,121.093599,42.983910
2025-10-28T19:31:39.853,-0.156798,-10.826009,-0.243658,22.543208,79.205268,120.393872,182.681667,144.062732
2025-10-28T19:31:39.857,2.051801,-7.270184,-13.338707,7.927656,39.289752,85.452398,166.555983,172.675430
2025-10-28T19:31:39.861,3.003329,-4.922864,-13.301228,-22.536125,-12.467023,24.581227,77.913510,136.039397
2025-10-28T19:31:39.865,4.991734,1.344669,-9.525819,-17.595168,-20.055093,-39.595311,-6.086571,31.953953
