timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2025-10-28T19:29:54.220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-28T19:29:54.223,41065.429576,4060.619063,23403.528142,-4310.511566,36220.174875,37719.529893,47864.316149,25895.457076
2025-10-28T19:29:54.227,50648.404735,3482.647655,22219.288018,-6142.035859,35314.415135,39881.547079,51797.172641,33411.812295
2025-10-28T19:29:54.230,79886.676954,-1392.893659,17637.627439,-12253.405124,30551.526612,41045.514172,61388.842629,37960.436995
2025-10-28T19:29:54.234,72429.442099,-1135.870950,18479.684708,-10861.629052,31121.160820,38991.455912,58131.657020,30941.050463
2025-10-28T19:29:54.237,44301.403380,3382.511840,22846.500319,-5024.560395,35596.672964,37621.919825,48831.990222,25645.251649
2025-10-28T19:29:54.241,45924.989393,4101.522756,22910.627474,-5186.118804,35978.351352,39409.008850,50124.032810,31725.417879
2025-10-28T19:29:54.249,76585.883091,-721.089628,18190.475487,-11550.532168,31162.176271,41131.031946,60428.566984,38217.347946
2025-10-28T19:29:54.253,76334.984760,-1625.776485,17939.420693,-11624.717608,30600.186360,39383.796082,59504.590571,32407.414306
2025-10-28T19:29:54.256,48716.498758,2559.744127,22117.386415,-5970.754441,34817.781725,37655.581552,50208.231832,25872.635945
2025-10-28T19:29:54.259,42322.223463,4526.675287,23425.254038,-4457.206065,36451.895410,38935.956530,48776.535544,30061.486967
2025-10-28T19:29:54.262,72000.892103,119.157150,18928.507737,-10572.732755,31961.385245,41079.421768,58972.864923,37933.391384
2025-10-28T19:29:54.267,79439.306788,-1956.850524,17531.546060,-12217.530575,30229.549733,39801.214910,60643.702524,33874.649867
2025-10-28T19:29:54.271,53853.488428,1683.667503,21304.162896,-7043.459361,33964.906211,37808.512188,51871.201619,26501.926959
2025-10-28T19:29:54.274,40007.633270,4709.914888,23721.884039,-4015.088560,36694.009506,38494.598984,47854.235513,28526.950303
2025-10-28T19:29:54.279,66436.179451,1055.851705,19799.264645,-9423.428407,32865.580364,40882.346437,57150.147218,37154.030759
